company_name,company_domain,pais,ciudad,profile_key,target_leads,selected_for_run,status,last_run_at,linea_detectada,linea_raw,company_url_raw,source_file,source_sheet
Palmerola International Airport S.A. de C.V.,palmerola.hn,Honduras,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://palmerola.hn,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Prefeitura Municipal de Campinas (aeródromos municipales con operación limitada),campinas.sp.gov.br,Brasil,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.campinas.sp.gov.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Prefeitura Municipal de Guarulhos,guarulhos.sp.gov.br,Brasil,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.guarulhos.sp.gov.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Princess Juliana International Airport Operating Company N.V.,sxmairport.com,Sint Maarten,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.sxmairport.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Puerto Rico Ports Authority,prpa.pr.gov,Puerto Rico,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.prpa.pr.gov,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
SAASA,,Perú,Lima (LIM),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
SEINFRA Amazonas (Gobierno del Estado do Amazonas),infraestrutura.am.gov.br,Brasil,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.infraestrutura.am.gov.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Saint Lucia Air and Sea Ports Authority,slaspa.com,Santa Lucía,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.slaspa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Servicio Aeroportuario Nacional (SAN),san.hn,Honduras,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://san.hn,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sky High Aviation Services,,Rep. Dominicana,Santo Domingo (SDQ),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Skyport Corporation Ltd.,bermudaairport.com,Bermuda,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.bermudaairport.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sociedad Concesionaria Aeropuerto Balmaceda S.A.,aeropuertobalmaceda.cl,Chile,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aeropuertobalmaceda.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sociedad Concesionaria Aeropuerto Carriel Sur S.A.,aeropuertocarrielsur.cl,Chile,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aeropuertocarrielsur.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sociedad Concesionaria Aeropuerto Chacalluta S.A.,aeroportochacalluta.cl,Chile,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aeroportochacalluta.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sociedad Concesionaria Aeropuerto Desierto de Atacama S.A.,aeropuertodesiertodeatacama.cl,Chile,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aeropuertodesiertodeatacama.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sociedad Concesionaria Aeropuerto Diego Aracena S.A.,aeroportodiegoaracena.cl,Chile,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aeroportodiegoaracena.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sociedad Concesionaria Aeropuerto El Loa S.A.,aeropuertoelloa.cl,Chile,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aeropuertoelloa.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sociedad Concesionaria Aeropuerto El Tepual S.A.,aeropuertoeltepual.cl,Chile,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aeropuertoeltepual.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sociedad Concesionaria Aeropuerto La Araucanía S.A.,aeropuertolaaraucania.cl,Chile,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aeropuertolaaraucania.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sociedad Concesionaria Aeropuerto Pichoy S.A.,aeropuertopichoy.cl,Chile,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aeropuertopichoy.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Sociedad Concesionaria Aeropuerto de Antofagasta S.A.,aeropuertoantofagasta.cl,Chile,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aeropuertoantofagasta.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Société Aéroport Martinique Aimé Césaire,martinique.aeroport.fr,Martinica,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.martinique.aeroport.fr,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Société Aéroportuaire Guadeloupe Pôle Caraïbes,guadeloupe.aeroport.fr,Guadalupe,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.guadeloupe.aeroport.fr,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
St. Christopher Air and Sea Ports Authority,scaspa.com,San Cristóbal y Nieves,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.scaspa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Swissport,,México,CDMX (MEX),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Swissport,,Brasil,São Paulo (GRU/VCP),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Swissport,,Chile,Santiago (SCL),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Swissport,,Puerto Rico,San Juan (SJU),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
TAG Airlines (belly cargo),,Guatemala,Ciudad de Guatemala (GUA),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Talma,,Perú,Lima (LIM),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Talma,,Colombia,Bogotá (BOG),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Talma,,Ecuador,Quito (UIO),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Terminal Aeroportuaria de Guayaquil S.A. (TAGSA),tagsa.aero,Ecuador,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.tagsa.aero,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Tocumen S.A.,,Panamá,Ciudad de Panamá (PTY),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Total Linhas Aéreas,,Brasil,São Paulo (GRU),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Turks and Caicos Islands Airports Authority,tciairports.com,Turks & Caicos,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.tciairports.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
UPS,,México,CDMX (MEX),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
UPS,,Colombia,Bogotá (BOG),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
UPS,,Puerto Rico,San Juan (SJU),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Unidad Administrativa Especial de Aeronáutica Civil (Aerocivil),aerocivil.gov.co,Colombia,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.aerocivil.gov.co,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
VINCI Airports Brasil,vinci-airports.com.br,Brasil,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.vinci-airports.com.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Virgin Islands Port Authority,viport.com,Islas Vírgenes (EE.UU.),,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.viport.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
Viva Aerobus Cargo,,México,Monterrey (MTY),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Volaris Cargo,,México,CDMX/Tijuana (MEX/TIJ),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
WFS,,México,CDMX (MEX),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
WFS,,Colombia,Bogotá (BOG),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
Zurich Airport Brasil,zurichairportbrasil.com,Brasil,,airport_ops,10,False,pending,,BHS,MATEC | LÍNEA AEROPUERTOS,https://www.zurichairportbrasil.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Aeropuertos\BASE DE DATOS AEROPUERTOS FINAL.xlsx,Base de Datos
dnata,,Brasil,São Paulo (GRU),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
dnata,,Argentina,Buenos Aires (EZE),airport_ops,10,False,pending,,BHS,Cargo & ULD Handling,,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Cargo\BASE DE DATOS CARGO LATAM.xlsx,CRM_Cargo_ULD_LATAM
3H,3h.com.mx,México,Querétaro,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,3h.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
ABC  Bioempaques,abcbioempaques.com.mx,México,Cuautitlán Izcalli,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,abcbioempaques.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Almacar,corrugadosalmacar.com,México,León,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.corrugadosalmacar.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Archimex,archimex.com.mx,México,San Andrés Cholula,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,archimex.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Argenpack Corrugados S.A.,argenpack.com,Argentina,Buenos Aires (CABA),carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.argenpack.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Arizlu,arizlu.com,México,Guadalajara,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,arizlu.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Artigraft,artigraf.com.mx,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.artigraf.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Baja Box,bajabox.com.mx,México,Tijuana,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,bajabox.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Barca,barcademexico.com,México,San Juan del Río,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.barcademexico.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Billpack,billpack.mx,México,Durango,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,billpack.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
BioPappel,biopappel.com,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,biopappel.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Biocorrugados Alfa,biocorrugadosalfa.com.mx,México,Cuautitlán Izcalli,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.biocorrugadosalfa.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Borinquen Group,borinquengroup.com,Puerto Rico,,carton_ops,10,False,pending,,Carton Corrugado,,borinquengroup.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Box and box,boxandbox.com.mx,México,Escobedo,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.boxandbox.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Boxsupplier,boxsupplier.mx,México,Nicolás Romero,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,https://boxsupplier.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Bruyafa,bruayafasa.com.ar,Argentina,Buenos Aires (CABA),carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.bruayafasa.com.ar,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
CAEMPSA - Cajas y Empaques,caempsa.com,México,San Luis Potosí,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,caempsa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
CEO Company,ceocompany.com.mx,México,Toluca,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,ceocompany.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
CEYPABASA,ceypabasa.com.mx,México,León,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,ceypabasa.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
CMPC Chile,cmpc.com,Chile,Santiago,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cmpc.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
CMPC Perú,cmpc.com,Perú,Lima,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cmpc.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
CYMA Costa,cymacosta.com,Colombia,Santa Marta,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cymacosta.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cajas GAP,cajasgap.com.mx,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cajasgap.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cajas Mil Usos,cmu.mx,México,San Luis Potosí,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cmu.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cajas de Cartón Cantabrimex,cantabrimex.com,México,Cuautitlán Izcalli,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cantabrimex.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cajas e Impresiones Cometa S.A. de C.V.,icometa.com,México,León,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.icometa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cajas y  Empaques de Baja California,cyebc.com,México,Mexicali,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cyebc.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cajas y Corrugados para Empaque (CYCESA),cycesa.mx,México,Puebla,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cycesa.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Carto Empaques del Centro,cartoempaques.mx,México,Querétaro,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartoempaques.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartocor Argentina,cartocor.com,Argentina,Buenos Aires (CABA),carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartocor.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartocor Chile,cartocor.com,Chile,San Francisco,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartocor.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartocor Perú,cartocor.com,Perú,Lima,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartocor.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartographic,cartographic.com.mx,México,El Salto,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cartographic.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartomich,cartomich.com,México,Uruapan,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cartomich.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Carton y Cajas del Norte,cartonycajasdelnorte.com,México,El Maguey,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cartonycajasdelnorte.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartonera Nacional,cartonera.com.co,Colombia,Cali,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",www.cartonera.com.co,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartonera San Roke,cartonerasanroke.mx,México,Córdoba,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartonerasanroke.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartonera del Golfo,,Colombia,Apartadó,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartones América S.A,cartonesamerica.com,Colombia,Mosquera,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cartonesamerica.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartones Microcorrugados,cartomicro.com.mx,México,León,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartomicro.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
"Cartones Ponderosa, S.A. de C.V.",cartonesponderosa.com.mx,México,San Juan del Río,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cartonesponderosa.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
